ra,dec,sdss_name,hst_name
149.9269658098178,2.724665291829055,301_1907_5_182,j8xi17010
122.25463253102899,6.71288090529798,301_3631_3_38,hst_9405_3j_acs_wfc_f814w_j8iy3j
169.35521440159437,7.727432270877358,301_3841_5_31,hst_10152_36_acs_wfc_f814w_j90i36
133.51885861706816,43.868050007814354,301_2825_3_185,hst_skycell-p2249x15y02_wfc3_uvis_f814w_all
185.47875450563902,4.470713959024934,301_2190_2_24,hst_17165_34_wfc3_uvis_f814w_ieyq34
43.19275425462655,0.691891577347927,301_3384_5_658,hst_skycell-p1333x14y06_acs_wfc_f814w_all
229.06607573787284,56.21865229969235,301_5385_2_16,hst_skycell-p2384x11y20_acs_wfc_f606w_all
40.58498929032233,-8.275727751089477,301_1888_3_101,iety01040
150.10714975674722,2.7479028628837625,301_1458_5_169,hst_10092_6m_acs_wfc_f814w_j8xi6m
1.231358490676208,-1.0374363205885941,301_4868_1_216,ic2i01040
27.37769056262365,-0.8151546341328872,301_250_1_91,hst_skycell-p1239x14y16_acs_wfc_f475w_all
345.8826742573144,0.6117257608537655,301_4184_5_295,hst_12209_55_acs_wfc_f814w_jbiv55
259.20050639237854,60.28106281010237,301_2574_1_35,hst_11142_1a_acs_wfc_f814w_ja2s1a
187.5863650474852,9.066213367885638,301_3903_1_43,hst_skycell-p1547x05y07_acs_wfc_f475w_all
149.6898499525934,1.686137129560038,301_1462_3_162,j8xi82010
185.44920508502366,38.11221872747988,301_4470_5_19,hst_skycell-p2122x10y11_acs_wfc_f814w_all
150.69963305950662,2.4274405514979662,301_1907_4_188,hst_10092_3l_acs_wfc_f814w_j8xi3l
188.52529356160133,11.32124690617988,301_3804_1_205,hst_15133_43_wfc3_uvis_f475w_idkv43
156.12938464591414,55.943372167419604,301_2987_2_48,hst_skycell-p2426x16y02_acs_wfc_f606w_all
349.9769985714418,0.6397071889744981,301_2649_5_54,hst_skycell-p1409x03y05_acs_wfc_f775w_all
185.48022028364772,4.471160825497847,301_2126_2_442,hst_17165_37_wfc3_uvis_f555w_ieyq37
40.88681537142272,-1.1269035688744078,301_1894_1_66,hst_skycell-p1242x07y15_wfc3_uvis_f625w_all
150.17329554341225,2.386745973324949,301_1458_4_170,hst_15647_42_acs_wfc_f435w_jdxf42
11.242133548368066,42.000106485783085,301_3367_4_83,hst_12059_09_acs_wfc_f475w_jbf409
342.77589314659866,63.60902126140644,301_4135_4_34,hst_9480_y6_acs_wfc_f775w_j8hoy6
343.34664764581805,0.8987033363923544,301_1755_6_265,jehyr1010
39.9677781113087,-1.577403712811375,301_7780_5_168,hst_14038_r1_acs_wfc_f814w_jcszr1
11.561341261311206,41.91137520595426,301_3366_3_83,jbfj13020
42.00478164205453,-3.5213458095892203,301_6572_4_194,hst_skycell-p1242x03y05_acs_wfc_f435w_all
162.67061404780074,0.2594772133417761,301_745_4_26,hst_skycell-p1273x17y20_wfc3_uvis_f390w_all
162.677160316916,0.26549917789599403,301_756_4_313,ic2i15040
40.89801763866242,-1.1290643252389796,301_3388_1_593,idiq15010
23.001411680120935,-9.539979219211986,301_1741_3_14,hst_12555_01_acs_wfc_f606w_jbsz01
190.38645093712097,7.314899586215418,301_3229_3_102,hst_15133_51_wfc3_uvis_f475w_idkv51
49.23875395976477,-0.02137265217351111,301_4858_3_683,hst_skycell-p1334x06y03_wfc3_uvis_f625w_all
41.644730646903795,-0.24532319983032624,301_1894_3_71,hst_15323_15_wfc3_uvis_f475w_idja15
161.77833851931706,17.27848488081537,301_5935_1_299,hst_9351_14_acs_wfc_f555w_j8d214
38.93591238406169,-0.080081715956162,301_4849_3_714,hst_skycell-p1332x15y02_acs_wfc_f814w_all
138.9208388528794,38.44005397574065,301_2963_1_112,hst_13003_09_wfc3_uvis_f390w_ic2i09
216.13522119368503,22.929620339041392,301_4674_1_88,jdia09010
49.23608583270309,-0.041762385553528764,301_4874_3_750,hst_skycell-p1334x06y02_wfc3_uvis_f438w_all
46.14873541173021,-0.20690395837233627,301_3362_3_175,hst_12033_41_wfc3_uvis_f606w_ibgg41
130.74710632528604,36.36355004364759,301_2963_6_69,hst_14096_e3_acs_wfc_f606w_jczge3
150.53179626279112,2.4034888478044536,301_1907_4_187,hst_9822_0o_acs_wfc_f814w_j8pu0o
11.408817984417121,-0.018974071874996504,301_5052_4_185,hst_skycell-p1235x13y19_acs_wfc_f606w_all
45.64366476364841,0.10396596960912974,301_125_4_379,hst_skycell-p1243x04y20_acs_wfc_f814w_all
150.01057444591385,1.9011576261217442,301_1458_3_168,hst_9822_4z_acs_wfc_f814w_j8pu4z
179.6614950432583,-1.8650286123691302,301_1140_5_178,jehy07010
40.653366053691016,-7.348863249149191,301_1869_5_103,hst_skycell-p1153x10y05_acs_wfc_f814w_all
180.8731335497841,18.044584838022004,301_5360_5_229,hst_skycell-p1721x08y11_wfc3_uvis_f606w_all
121.91391335135101,31.205094882098006,301_2830_5_88,hst_skycell-p1957x15y16_wfc3_uvis_f390w_all
187.70884222580943,12.390300630553229,301_3836_3_258,hst_10543_a1_acs_wfc_f814w_j9e0a1
149.71631428365936,47.72705437499054,301_2830_6_267,hst_skycell-p2252x17y18_wfc3_uvis_f475w_all
12.277492087231828,42.74943138464921,301_3367_4_89,hst_10265_13_acs_wfc_f606w_j92c13
149.75117497301258,2.6475653126142333,301_1458_5_167,j8xi1j010
150.15539029390914,1.874212550018825,301_1907_3_184,j8pu4k010
184.11824269185297,27.73426372391294,301_5115_4_86,hst_skycell-p1890x12y18_acs_wfc_f814w_all
187.42836760555963,8.019854014561488,301_3841_5_151,hst_12523_08_acs_wfc_f814w_jbtj08
10.898414775543333,0.8520985040418545,301_4868_5_281,hst_14706_11_acs_wfc_f475w_jd5k11
34.348873572664196,-5.204643261166196,301_7865_1_143,hst_12099_wa_acs_wfc_f814w_jbfuwa
167.1671185507204,34.097840346520684,301_4576_5_350,idah05010
32.14947829034378,-7.840257633131514,301_1888_6_46,hst_skycell-p1062x12y20_acs_wfc_f814w_all
84.70883806169314,-5.4388448133270515,301_1927_4_64,hst_10633_54_acs_wfc_f775w_j9ln54
83.78572771221232,-5.307421327816044,301_6073_4_63,hst_13826_26_acs_wfc_f775w_jcol26
43.203208573160765,0.6629722655831943,301_3368_5_26,hst_10886_04_acs_wfc_f814w_j9op04
113.73424509902502,37.27150428653973,301_1350_3_43,j9p005020
264.8444079082658,68.94550145513053,301_4015_6_91,hst_10521_19_acs_wfc_f814w_j9aj19
185.4321762693277,13.47000441726233,301_3064_6_26,hst_skycell-p1635x06y09_acs_wfc_f814w_all
41.641612861686696,-0.24733239581337704,301_3325_3_386,hst_skycell-p1332x04y02_wfc3_uvis_f814w_all
40.673123378265714,-0.011094084055488215,301_4948_3_214,hst_15151_04_wfc3_uvis_f814w_idm104
40.68183759931438,-0.020686111432106385,301_4203_4_677,ieyq12020
194.87231213914924,14.16497888646009,301_4381_2_159,hst_10594_05_acs_wfc_f814w_j9ew05
132.82861177635533,11.831296517199432,301_5935_2_109,hst_skycell-p1534x14y19_acs_wfc_f475w_all
11.383662089663153,-0.03520249070480718,301_2662_3_358,hst_skycell-p1325x14y02_acs_wfc_f606w_all
187.07428824476276,43.49223103133995,301_3840_6_185,jdn015020
27.566179113931156,0.9292018953574399,301_3434_6_537,hst_skycell-p1329x13y06_wfc3_uvis_f814w_all
24.593109918294758,-0.10558748244195378,301_4858_3_519,hst_skycell-p1238x09y19_wfc3_uvis_f475w_all
159.78253324147718,45.61425931811929,301_3698_6_54,hst_skycell-p2253x04y09_wfc3_uvis_f814w_all
40.44803947407997,-8.403085061312296,301_1729_3_349,hst_15851_14_acs_wfc_f606w_je5614
40.448054046654505,-8.40310006917818,301_1893_3_80,hst_15851_14_acs_wfc_f814w_je5614
22.292702322944407,1.2225391779571595,301_4868_6_357,hst_10813_02_acs_wfc_f475w_j9p002
7.309916880182842,-0.9218865457492291,301_4253_1_157,j9op02010
44.230451773273586,-0.35118950918358816,301_2886_3_204,jdh118010
351.4479878426222,28.463227051754263,301_8116_2_180,hst_skycell-p2007x09y05_acs_wfc_f814w_all
149.7197629420746,47.722276936194305,301_2883_5_48,hst_17115_33_wfc3_uvis_f775w_if1433
46.14873541173021,-0.20690395837233627,301_4198_3_670,hst_12033_41_wfc3_uvis_f606w_ibgg41
352.445411298355,0.2390644085927409,301_4188_4_59,hst_skycell-p1410x09y04_acs_wfc_f475w_all
218.80436556306697,36.09120735371497,301_3919_1_106,hst_skycell-p2129x15y03_acs_wfc_f814w_all
310.8270706095029,-0.7250015335760861,301_2583_2_52,hst_skycell-p1310x16y16_wfc3_uvis_f606w_all
349.96234701788836,0.6368239365147337,301_4894_5_161,hst_skycell-p1410x20y05_acs_wfc_f775w_all
333.8364104470803,-0.9223084489337299,301_4927_1_177,hst_skycell-p1315x03y16_acs_wfc_f814w_all
40.44381960541943,-8.403814522877267,301_2073_3_101,hst_15851_13_acs_wfc_f606w_je5613
46.16414090713665,-0.14706940467434396,301_4933_3_671,hst_11735_g1_acs_wfc_f625w_jb4dg1
334.46591663702856,0.3597877641586877,301_3384_4_199,hst_12527_01_acs_wfc_f814w_jbru01
169.673382337979,22.00449480376639,301_5183_4_254,hst_skycell-p1804x18y11_wfc3_uvis_f475w_all
40.68183759931438,-0.020686111432106385,301_2861_3_56,ieyq12020
9.259172737694449,-1.1757153731187202,301_3325_1_169,hst_skycell-p1234x06y14_acs_wfc_f606w_all
11.761670743057847,42.04575390129781,301_3356_3_90,hst_12112_12_acs_wfc_f814w_jbfq12
352.445420830008,0.23905863493746193,301_3384_4_318,hst_skycell-p1410x09y04_acs_wfc_f775w_all
40.67442379595658,-0.024975156441705705,301_2578_3_81,hst_17165_12_wfc3_uvis_f555w_ieyq12
332.81442523098076,0.12887089233232235,301_4203_4_223,jc9y01010
244.80595297382845,33.721176058140706,301_4629_4_127,hst_skycell-p2061x16y10_acs_wfc_f814w_all
186.7363343341085,23.944665269927015,301_5116_1_112,hst_12549_18_acs_wfc_f814w_jbpb18
218.07324834807423,32.982609093633634,301_4014_4_84,hst_11597_12_acs_wfc_f814w_jb5l12
46.16220083602339,-0.2344025466652794,301_4874_3_729,jb4df1010
43.20313866694437,0.662902819013968,301_4073_5_154,hst_skycell-p1333x14y05_acs_wfc_f814w_all
11.243622862944202,41.417575267550724,301_3356_3_85,jbfd18020
11.24805468169428,41.806563188534696,301_3367_4_81,hst_12114_05_acs_wfc_f475w_jbfs05
222.29009938947786,0.7546122842600839,301_745_5_424,hst_9902_07_acs_wfc_f814w_j8pr07
11.144374324784495,41.442566850500505,301_3366_3_79,hst_12075_14_acs_wfc_f475w_jbfd14
332.8165700634173,0.13091276159112716,301_3388_4_138,hst_skycell-p1315x08y20_acs_wfc_f814w_all
31.56923879650128,-0.29318953061908803,301_3325_3_319,hst_15215_01_wfc3_uvis_f814w_idh201
11.383152010004066,-0.021404704790084047,301_4858_3_430,hst_17137_01_acs_wfc_f606w_jezl01
83.5658835267142,-5.269354738287703,301_1926_4_69,hst_13826_22_acs_wfc_f775w_jcol22
345.8701343764759,0.6057797039618485,301_5052_5_14,jbiv55010
167.15191585418364,34.09945842953926,301_4576_5_350,hst_skycell-p2044x06y11_wfc3_uvis_f606w_all
11.188165739404242,41.4569939619633,301_3356_3_86,jbfd07020
333.8364104470803,-0.9223084489337299,301_1009_1_174,hst_skycell-p1315x03y16_acs_wfc_f814w_all
122.26991482691017,6.706614212409406,301_3538_6_30,j8iy3p010
11.519201714617274,40.710515608710985,301_3356_1_83,hst_9453_33_acs_wfc_f606w_j8f833
132.82857672215073,11.831277701838316,301_5972_6_118,hst_9667_04_acs_wfc_f775w_j8j804
247.5730762937421,23.61394315920144,301_3967_1_93,hst_skycell-p1904x04y01_acs_wfc_f435w_all
29.757586638351906,-0.8194083328294233,301_4927_1_551,hst_10813_03_acs_wfc_f625w_j9p003
40.67259449986754,-0.015160205383397086,301_4203_4_677,hst_17165_02_wfc3_uvis_f555w_ieyq02
0.6029804028939705,15.910423185313832,301_2507_6_287,hst_skycell-p1678x09y02_wfc3_uvis_f606w_all
11.407458220066786,-0.007772640526154678,301_4247_4_185,hst_skycell-p1325x13y03_acs_wfc_f606w_all
15.928622059100013,-0.4101545719804797,301_4203_3_511,hst_skycell-p1236x11y18_acs_wfc_f775w_all
83.75780622792362,-5.530310324322713,301_1927_4_57,hst_13826_50_acs_wfc_f775w_jcol50
161.7783376318028,17.278497853265932,301_5374_6_64,hst_9351_11_acs_wfc_f555w_j8d211
40.67199805348857,-0.008754981597514845,301_3438_4_71,hst_15151_04_wfc3_uvis_f555w_idm104
313.6009138040543,-0.1537293783528698,301_2385_3_52,hst_15064_11_acs_wfc_f814w_jdjb11
114.38683817940989,32.26376868800216,301_2076_3_46,hst_skycell-p2033x08y04_wfc3_uvis_f390w_all
149.4864172815322,1.9935877069283379,301_1907_3_179,hst_10092_9w_acs_wfc_f814w_j8xi9w
167.16948602300323,34.10161089427431,301_4576_5_350,hst_skycell-p2044x06y11_wfc3_uvis_f625w_all
6.929334912551318,26.288172440635815,301_8103_1_137,j8pi12010
140.93146679822942,22.90679775525048,301_5071_4_181,hst_15215_04_wfc3_uvis_f814w_idh204
150.96185024853807,68.69425899222674,301_4264_2_262,hst_9381_01_acs_wfc_f555w_j8fu01
214.27018613046303,43.50716631666112,301_3716_3_177,hst_9361_03_acs_wfc_f814w_j8d503
150.45791721684543,1.9845044926476734,301_1458_3_172,hst_9822_20_acs_wfc_f814w_j8pu20
40.672456268101875,-0.014725882714990994,301_2738_3_190,hst_17165_07_wfc3_uvis_f555w_ieyq07
40.907117616503655,1.3797763681184563,301_7675_2_141,hst_10001_02_acs_wfc_f606w_j8vo02
15.896132305467889,0.3427895530343644,301_2768_4_238,hst_skycell-p1326x11y04_wfc3_uvis_f606w_all
11.383662089663153,-0.03520249070480718,301_4849_3_531,hst_skycell-p1325x14y02_acs_wfc_f606w_all
29.954978721866205,-8.83445480280001,301_5933_4_83,hst_skycell-p1061x04y16_acs_wfc_f435w_all
18.263797813672834,2.8440691743188324,301_8062_4_18,hst_15923_02_wfc3_uvis_f606w_ie5h02
334.46217884345816,0.3673139751769408,301_4868_4_38,jbru03020
149.09561323755824,28.838412984425144,301_4576_2_242,hst_skycell-p1963x16y06_wfc3_uvis_f814w_all
6.631650603507847,17.159599232032804,301_7912_3_199,jeru01030
149.47397268839651,1.9941593432298959,301_1907_3_179,j8xi9w010
187.6497380797099,41.64187977109075,301_3840_2_188,hst_15645_15_acs_wfc_f814w_jdxk15
2.4125869668847915,7.080559876631341,301_5598_3_131,hst_17508_01_acs_wfc_f814w_jf8m01
235.2076556652974,14.77038212646245,301_5183_3_669,j90i60010
323.3618567467479,-0.8235861695746024,301_4858_1_110,hst_10775_52_acs_wfc_f814w_j9l952
149.6248728524007,1.7980063773644732,301_1458_3_166,hst_10092_a1_acs_wfc_f814w_j8xia1
8.80029363663922,1.1937217235315956,301_2650_6_35,jd5k12020
9.267047282075227,-1.1524675722585442,301_125_1_136,hst_9847_15_acs_wfc_f606w-pol120v_j8o815
187.7088448743507,12.390331126747737,301_3063_3_52,hst_10543_22_acs_wfc_f814w_j9e022
27.571543559325292,0.9527031484974882,301_4263_6_300,hst_skycell-p1329x13y07_wfc3_uvis_f814w_all
4.8975420762280555,35.07359064035283,301_8158_4_65,hst_15302_08_acs_wfc_f814w_jdjy08
43.20313866694437,0.662902819013968,301_4905_5_290,hst_skycell-p1333x14y05_acs_wfc_f814w_all
39.84244081342641,1.0931446155728393,301_4927_6_618,hst_skycell-p1332x12y07_acs_wfc_f435w_all
359.780524530017,1.1242720603685576,301_4874_6_419,hst_skycell-p1322x12y07_acs_wfc_f814w_all
24.62316082297769,-0.09318859522454087,301_2570_3_110,hst_15939_19_wfc3_uvis_f625w_ie4i19
9.271495708764691,9.177770843595212,301_7784_2_258,hst_skycell-p1503x06y08_acs_wfc_f814w_all
157.01008668644403,59.488327809269535,301_1889_4_308,hst_skycell-p2426x14y17_wfc3_uvis_f475w_all
49.76937444680224,-0.04924109505787197,301_1752_3_193,hst_skycell-p1334x04y02_acs_wfc_f814w_all
49.23620938627974,-0.041531825991894894,301_3461_3_47,hst_11643_02_wfc3_uvis_f625w_ib3v02
258.9651372380661,59.42622880742662,301_1339_5_50,hst_11142_0q_acs_wfc_f814w_ja2s0q
146.0915993632619,54.21779397755487,301_2243_5_193,je0506010
217.50480626167894,41.07824640169507,301_3818_6_328,ibzi19010
36.493183691137276,0.9082538518905998,301_2709_6_111,hst_9895_04_acs_wfc_f775w_j8n204
161.5645779441165,41.84313122299188,301_3818_2_54,j9op22010
269.23505787969157,40.13764735621702,301_2574_5_175,hst_skycell-p2139x13y20_acs_wfc_f606w_all
29.75760599169022,-0.8193969721831829,301_4203_2_603,hst_10813_03_acs_wfc_f475w_j9p003
34.14116386674311,-5.211806134453993,301_7881_2_249,hst_16872_02_acs_wfc_f435w_jerw02
12.210518751154105,-0.7633021119744046,301_3434_2_435,ief204010
40.67258507621,-0.014834374308660055,301_2873_3_181,hst_17165_03_wfc3_uvis_f555w_ieyq03
165.23158956441628,11.045218108607102,301_3538_2_315,hst_skycell-p1542x14y15_wfc3_uvis_f814w_all
243.83449854517514,20.935378418039036,301_4600_6_25,hst_12209_38_acs_wfc_f814w_jbiv38
83.83247583184756,-5.4509310874717585,301_5181_3_111,hst_13826_13_acs_wfc_f775w_jcol13
151.16319833100263,41.21336583631375,301_3530_1_221,hst_10509_05_acs_wfc_f814w_j9e305
325.77825519818975,6.9106595588884545,301_7772_1_83,hst_17476_03_acs_wfc_f475w_jf8e03
40.20493631576869,-8.25136991768052,301_1869_3_100,hst_16912_03_wfc3_uvis_f606w_iety03
138.03149974867907,0.46277258433893687,301_1122_5_90,ibzi14010
40.67025017607822,-0.0047774261381632035,301_4198_3_633,hst_17165_09_wfc3_uvis_f555w_ieyq09
149.9363780614946,2.40049371768805,301_1907_4_183,hst_9822_5k_acs_wfc_f814w_j8pu5k
27.57128965504531,0.9518051657300266,301_3460_6_59,hst_15215_58_wfc3_uvis_f814w_idh258
36.151360014110864,-0.05145837772568748,301_1752_3_102,hst_14497_01_acs_wfc_f814w_jd4101
40.653366053691016,-7.348863249149191,301_1888_5_102,hst_skycell-p1153x10y05_acs_wfc_f814w_all
